,title,category,url,episodes,aired,ended
2688,Seirei Tsukai,special,https://anidb.net/anime/2792,1,1995-01-04,1995-01-04
2689,Kyouryuu Boukenki Jura Tripper,series,https://anidb.net/anime/2728,39,1995-02-04,1995-12-24
2690,Tenchi Muyou!,series,https://anidb.net/anime/409,26,1995-02-04,1995-09-24
2691,Juusenshi Gulkeeva,series,https://anidb.net/anime/3456,26,1995-04-04,1995-09-26
2692,Azuki-chan,series,https://anidb.net/anime/3078,117,1995-04-04,1998-03-17
2693,Alice Tanteikyoku,series,https://anidb.net/anime/3084,56,1995-05-04,1997-01-21
2694,Ai Tenshi Densetsu Wedding Peach,series,https://anidb.net/anime/891,51,1995-05-04,1996-03-27
2695,Yanbou Ninbou Tonbou,series,https://anidb.net/anime/4045,39,1995-05-04,1996-01-24
2696,Ike! Ina-chuu Takkyuubu,series,https://anidb.net/anime/688,26,1995-06-04,1995-09-28
2697,Fushigi Yuugi,series,https://anidb.net/anime/87,52,1995-06-04,1996-03-28
2698,Lesson XX,special,https://anidb.net/anime/799,1,1995-07-04,1995-07-04
2699,Shin Kidou Senki Gundam Wing,series,https://anidb.net/anime/229,49,1995-07-04,1996-03-29
2700,Shin Kidou Senki Gundam Wing,series,https://anidb.net/anime/229,49,1995-07-04,1996-03-29
2701,Juuni Senshi Bakuretsu Eto Ranger,series,https://anidb.net/anime/3398,39,1995-07-04,1996-01-26
2702,Udauda Yatteru Hima wa Nee!,special,https://anidb.net/anime/4720,2,1995-07-04,1995-08-25
2703,Tobe! Isami,series,https://anidb.net/anime/2762,50,1995-08-04,1996-03-30
2704,Street Fighter 2 V,series,https://anidb.net/anime/772,29,1995-10-04,1995-11-27
2705,Eiga Crayon Shin-chan: Unkokusai no Yabou,movie,https://anidb.net/anime/4626,1,1995-04-15,1995-04-15
2706,Bit the Cupid,series,https://anidb.net/anime/3514,48,1995-04-20,1996-03-28
2707,Bonobono (1995),series,https://anidb.net/anime/3548,48,1995-04-20,1996-03-28
2708,Shin Megami Tensei: Tokyo Mokushiroku,special,https://anidb.net/anime/1221,2,1995-04-21,1995-06-21
2709,Lupin Sansei: Kutabare! Nostradamus,movie,https://anidb.net/anime/704,1,1995-04-22,1995-04-22
2710,Kuma no Puutarou,series,https://anidb.net/anime/4052,30,1995-04-26,1996-03-29
2711,Sore Ike! Anpanman: Otanjoubi Series,special,https://anidb.net/anime/7745,12,1995-04-26,1996-01-02
2712,Kouryuu no Mimi: Mina no Shou,special,https://anidb.net/anime/3535,2,1995-04-26,1995-01-06
2713,Princess Minerva,special,https://anidb.net/anime/2998,1,1995-01-05,1995-01-05
2714,Ningen Kakumei,special,https://anidb.net/anime/7534,20,??.05.1995,??.11.2004
2715,SM Girls: Saber Marionette R,special,https://anidb.net/anime/1247,3,1995-05-25,1995-09-25
2716,El-Hazard: The Magnificent World,special,https://anidb.net/anime/208,7,1995-05-26,1996-01-25
2717,Himeyuri no Tou,movie,https://anidb.net/anime/13585,1,1995-05-27,1995-05-27
2718,H2,series,https://anidb.net/anime/352,39,1995-01-06,1996-03-21
2719,Tobe! Pegasus,movie,https://anidb.net/anime/8665,1,1995-03-06,1995-03-06
2720,Megami Paradise,special,https://anidb.net/anime/1476,2,1995-07-06,1995-04-08
2721,Totsuzen! Neko no Kuni Banipal Witt,movie,https://anidb.net/anime/2895,1,1995-10-06,1995-10-06
2722,Fushigi no Kuni no Miyuki-chan,special,https://anidb.net/anime/451,2,1995-06-21,1995-06-21
2723,Sailor Victory,special,https://anidb.net/anime/1242,2,1995-06-25,1995-08-25
2724,Hikyou Tanken Fam & Ihrlie,special,https://anidb.net/anime/392,4,1995-06-25,1996-02-25
2725,Kiki to Lala no Mamatte Suteki!,series,https://anidb.net/anime/9196,TBC,1995-06-27,1995-04-07
2726,Nurse Angel Ririka SOS,series,https://anidb.net/anime/1714,35,1995-07-07,1996-08-03
2727,The Hard: Bounty Hunter,special,https://anidb.net/anime/1501,1,1995-07-14,1995-07-14
2728,Mimi o Sumaseba,movie,https://anidb.net/anime/336,1,1995-07-15,1995-07-15
2729,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,movie,https://anidb.net/anime/698,1,1995-07-15,1995-07-15
2730,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,movie,https://anidb.net/anime/698,1,1995-07-15,1995-07-15
2731,Ninkuu (1995),movie,https://anidb.net/anime/1730,1,1995-07-15,1995-07-15
2732,Cutta-kun Monogatari,movie,https://anidb.net/anime/7514,1,1995-07-21,1995-07-21
2733,Kazu & Yasu Hero Tanjou,movie,https://anidb.net/anime/4119,1,1995-07-22,1995-07-22
2734,3x3 Eyes: Seima Densetsu,special,https://anidb.net/anime/3,3,1995-07-25,1996-06-25
2735,Anpanman to Happy Otanjoubi,movie,https://anidb.net/anime/7755,1,1995-07-29,1995-07-29
2736,Hajimari no Boukensha-tachi: Legend of Crystania,movie,https://anidb.net/anime/1478,1,1995-07-29,1995-07-29
2737,Gekijouban Slayers,movie,https://anidb.net/anime/349,1,1995-07-29,1995-07-29
2738,Sore Ike! Anpanman: Yuureisen o Yattsukero!!,movie,https://anidb.net/anime/7560,1,1995-07-29,1995-07-29
2739,Kyouryou Pikora,special,https://anidb.net/anime/14403,1,1995-01-08,1995-01-08
2740,Konchuu Tsurezuregusa,special,https://anidb.net/anime/3612,1,1995-03-08,1995-03-08
2741,Lupin Sansei: Harimao no Zaihou o Oe!!,special,https://anidb.net/anime/705,1,1995-04-08,1995-04-08
2742,Bulg-eunmae,movie,https://anidb.net/anime/1264,1,1995-05-08,1995-05-08
2743,Anne no Nikki,movie,https://anidb.net/anime/2652,1,1995-08-19,1995-08-19
2744,Bishoujo Yuugekitai Battle Skipper,special,https://anidb.net/anime/554,3,1995-08-23,1995-12-16
2745,Mahou Shoujo Pretty Sammy,special,https://anidb.net/anime/1075,3,1995-08-25,1997-08-24
2746,Musekinin Kanchou Tylor (1995),special,https://anidb.net/anime/8732,6,1995-01-09,1996-01-04
2747,Mechano: Scientific Attack Force,special,https://anidb.net/anime/10217,3,1995-01-09,1995-01-09
2748,Bamboo Bears,series,https://anidb.net/anime/7073,52,1995-02-09,??.??.1997
2749,Mama wa Poyopoyosaurus ga Osuki,series,https://anidb.net/anime/4661,52,1995-02-09,1996-08-31
2750,Gokinjo Monogatari,series,https://anidb.net/anime/1387,50,1995-10-09,1996-01-09
2751,Ranma 1/2 Super,special,https://anidb.net/anime/2996,3,1995-09-21,1996-01-19
2752,Ginga Ojou-sama Densetsu Yuna: Kanashimi no Siren,special,https://anidb.net/anime/486,2,1995-09-21,1995-11-22
2753,Idol Project,special,https://anidb.net/anime/1154,4,1995-09-22,1997-10-24
2754,Rakushou! Hyper Doll,special,https://anidb.net/anime/918,2,1995-09-25,1995-11-25
2755,Dooly-ui Baenang`yeohaeng,special,https://anidb.net/anime/9711,7,??.10.1995,??.10.1995
2756,Pipi: Tobenai Hotaru,movie,https://anidb.net/anime/4727,1,??.10.1995,??.10.1995
2757,Bakuretsu Hunter,series,https://anidb.net/anime/701,26,1995-03-10,1996-03-26
2758,Mojakou,series,https://anidb.net/anime/4662,74,1995-03-10,1997-03-31
2759,Shinseiki Evangelion,series,https://anidb.net/anime/22,26,1995-04-10,1996-03-27
2760,Noobow,series,https://anidb.net/anime/4647,26,1995-05-10,1996-03-28
2761,Touma Kijin Den Oni,series,https://anidb.net/anime/2554,25,1995-05-10,1996-03-21
2762,Dokkan! Robo Tendon,series,https://anidb.net/anime/3693,26,1995-05-10,1996-03-28
2763,Shinpi no Sekai El-Hazard TV,series,https://anidb.net/anime/556,26,1995-06-10,1996-03-29
2764,Macross 7: Ginga ga Ore o Yonde Iru!,movie,https://anidb.net/anime/443,1,1995-07-10,1995-07-10
2765,Macross Plus Movie Edition,movie,https://anidb.net/anime/3392,1,1995-07-10,1995-07-10
2766,Virtua Fighter,series,https://anidb.net/anime/1647,35,1995-09-10,1996-06-27
2767,5-tou ni Naritai.,movie,https://anidb.net/anime/4184,1,1995-10-10,1995-10-10
2768,Kaitou Saint Tail,series,https://anidb.net/anime/852,43,1995-12-10,1996-12-09
2769,Eiyuu Banka Koushi-den,special,https://anidb.net/anime/13397,1,1995-10-15,1995-10-15
2770,Bad Badtz-maru no Ore wa Yuutousei,special,https://anidb.net/anime/7840,1,1995-10-21,1995-10-21
2771,Gakkou no Yuurei,special,https://anidb.net/anime/6102,7,1995-10-21,1999-11-06
2772,Bad Badtz-maru no Otoko Dokyou no Omoi Yari,special,https://anidb.net/anime/7841,1,1995-10-21,1995-10-21
2773,Shadow Skill,special,https://anidb.net/anime/2543,1,1995-10-25,1995-10-25
2774,Yousei Hime Ren,special,https://anidb.net/anime/151,2,1995-10-27,1996-01-26
2775,Golden Boy,special,https://anidb.net/anime/355,6,1995-10-27,1996-06-28
2776,Gun Smith Cats,special,https://anidb.net/anime/45,3,1995-01-11,1996-01-09
2777,Zukkoke Sanningumi: Kusunoki Yashiki no Guruguru-sama,special,https://anidb.net/anime/9959,1,1995-11-11,1995-11-11
2778,Ghost in the Shell,movie,https://anidb.net/anime/61,1,1995-11-18,1995-11-18
2779,Yamato Takeru: After War,special,https://anidb.net/anime/2312,2,1995-11-22,1995-11-22
2780,Akazukin Chacha (1995),special,https://anidb.net/anime/869,3,1995-06-12,1996-06-03
2781,Bio Hunter,special,https://anidb.net/anime/914,1,1995-08-12,1995-08-12
2782,Kodomo no Omocha,special,https://anidb.net/anime/2905,1,1995-12-16,1995-12-16
2783,Chinmoku no Kantai,special,https://anidb.net/anime/1185,3,1995-12-18,1998-01-25
2784,Haou Taikei Ryuu Knight: Adeu Legend II,special,https://anidb.net/anime/1235,3,1995-12-18,1996-04-25
2785,Macross 7 Encore,special,https://anidb.net/anime/1357,3,1995-12-18,1995-12-18
2786,Compiler Festa,special,https://anidb.net/anime/1590,1,1995-12-21,1995-12-21
2787,Shin Kaitei Gunkan,special,https://anidb.net/anime/1189,2,1995-12-21,1996-01-08
2788,Bishoujo Senshi Sailor Moon Super S: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,movie,https://anidb.net/anime/2153,1,1995-12-23,1995-12-23
2789,Azuki-chan (1995),movie,https://anidb.net/anime/5495,1,1995-12-23,1995-12-23
2790,Memories,movie,https://anidb.net/anime/262,3,1995-12-23,1995-12-23
2791,Heonggeuri Beseuteu 5,movie,https://anidb.net/anime/9638,1,1995-12-23,1995-12-23
2792,Kumori Nochi Hare,special,https://anidb.net/anime/10152,1,??.??.1996,??.??.1996
2793,Ikite Iru,special,https://anidb.net/anime/10137,1,??.??.1996,??.??.1996
2794,Ichiban Chikaku ni,special,https://anidb.net/anime/10147,1,??.??.1996,??.??.1996
2795,Saru Kani Gassen (1996),special,https://anidb.net/anime/11509,1,??.??.1996,??.??.1996
2796,Rusuban,movie,https://anidb.net/anime/11093,1,??.??.1996,??.??.1996
2797,City Hunter Special: The Secret Service,special,https://anidb.net/anime/1569,1,1996-05-01,1996-05-01
2798,Gegege no Kitarou (1996),series,https://anidb.net/anime/1455,114,1996-07-01,1998-03-29
2799,Bakusou Kyoudai Let`s & Go!!,series,https://anidb.net/anime/1171,51,1996-08-01,1996-12-23
2800,Meitantei Conan,series,https://anidb.net/anime/266,TBC,1996-08-01,-
2801,Bucket de Gohan,series,https://anidb.net/anime/3549,20,1996-08-01,1996-06-24
2802,Rurouni Kenshin: Meiji Kenkaku Romantan,series,https://anidb.net/anime/90,94,1996-10-01,1998-08-09
2803,Bad Badtz-maru no Ore no Pochi wa Sekaiichi,special,https://anidb.net/anime/7839,1,1996-01-13,1996-01-13
2804,Hello Kitty no Minna no Mori o Mamore!,movie,https://anidb.net/anime/7776,1,1996-01-13,1996-01-13
2805,Kero Kero Keroppi no Bikkuri! Obakeyashiki,movie,https://anidb.net/anime/7794,1,1996-01-13,1996-01-13
2806,Meiken Lassie,series,https://anidb.net/anime/2289,25,1996-01-14,1996-08-18
2807,Armageddon,movie,https://anidb.net/anime/2592,1,1996-01-19,1996-01-19
2808,Teppen,special,https://anidb.net/anime/9175,2,1996-01-21,1996-08-11
2809,Kidou Senshi Gundam: Dai 08 MS Shoutai,special,https://anidb.net/anime/217,12,1996-01-25,1999-07-25
2810,Sonic the Hedgehog,special,https://anidb.net/anime/1744,2,1996-01-26,1996-01-26
2811,Fire Emblem,special,https://anidb.net/anime/1471,2,1996-01-26,1996-04-26
2812,Yuusha Shirei Dagwon,series,https://anidb.net/anime/2459,48,1996-03-02,1997-01-25
2813,Dragon Ball GT,series,https://anidb.net/anime/233,64,1996-07-02,1997-11-19
2814,Seikimatsu Darling,special,https://anidb.net/anime/2401,1,1996-02-16,1996-02-16
2815,Itsuka no Main: Kaminari Shounen Tenta Sanjou,special,https://anidb.net/anime/8626,1,1996-02-21,1996-02-21
2816,Zoku Zoku Mura no Obake-tachi,special,https://anidb.net/anime/7344,12,1996-02-21,1999-04-21
2817,Tokumu Sentai Shinesman,special,https://anidb.net/anime/250,2,1996-02-21,1996-03-21
2818,Soukihei MD Geist 2 Death Force,special,https://anidb.net/anime/1488,1,1996-01-03,1996-01-03
2819,Power Dolls,special,https://anidb.net/anime/1237,2,1996-01-03,1998-01-03
2820,Gokinjo Monogatari (1996),movie,https://anidb.net/anime/1790,1,1996-02-03,1996-02-03
2821,Midori no Makibao,series,https://anidb.net/anime/3156,61,1996-02-03,1997-12-07
2822,Dorami & Doraemons: Robot Gakkou Nanafushigi!?,movie,https://anidb.net/anime/7768,1,1996-02-03,1996-02-03
2823,Dragon Ball: Saikyou e no Michi,movie,https://anidb.net/anime/1129,1,1996-02-03,1996-02-03
2824,Doraemon: Nobita to Ginga Express,movie,https://anidb.net/anime/5046,1,1996-02-03,1996-02-03
2825,Boku no Marie,special,https://anidb.net/anime/1489,3,1996-06-03,1996-08-21
2826,Sore Yuke! Uchuu Senkan Yamamoto Youko,special,https://anidb.net/anime/338,3,1996-06-03,1996-05-06
2827,Bishoujo Senshi Sailor Moon: Sailor Stars,series,https://anidb.net/anime/2542,34,1996-09-03,1997-08-02
2828,Ultraman Company,movie,https://anidb.net/anime/6750,1,1996-09-03,1996-09-03
2829,Chocchan Monogatari,movie,https://anidb.net/anime/4002,1,1996-03-20,1996-03-20
2830,Marriage,special,https://anidb.net/anime/2689,2,1996-03-23,1996-06-21
2831,Ninja Mono,special,https://anidb.net/anime/994,2,1996-03-27,1996-12-06
2832,Ojou-sama Sousamou,special,https://anidb.net/anime/1592,1,1996-01-04,1996-01-04
2833,Shin Seiki GPX Cyber Formula Earlydays Renewal,special,https://anidb.net/anime/2461,2,1996-01-04,1996-01-06
2834,Tenkuu no Escaflowne,series,https://anidb.net/anime/184,26,1996-02-04,1996-09-24
2835,VS Knight Ramune & 40 Fire,series,https://anidb.net/anime/1367,26,1996-03-04,1996-09-25
2836,Hajime Ningen Gon,series,https://anidb.net/anime/4683,39,1996-03-04,1997-01-22
2837,Cinderella Monogatari,series,https://anidb.net/anime/3677,26,1996-04-04,1996-03-10
2838,Mizuiro Jidai,series,https://anidb.net/anime/572,47,1996-04-04,1997-02-27
2839,Kidou Shin Seiki Gundam X,series,https://anidb.net/anime/755,39,1996-05-04,1996-12-28
2840,Kodomo no Omocha (1996),series,https://anidb.net/anime/285,102,1996-05-04,1998-03-27
2841,Slayers Next,series,https://anidb.net/anime/95,26,1996-05-04,1996-09-27
2842,Shounen Santa no Daibouken,series,https://anidb.net/anime/4053,24,1996-06-04,1996-09-21
2843,B`t X,series,https://anidb.net/anime/945,25,1996-06-04,1996-09-21
2844,Burn-up W,special,https://anidb.net/anime/456,4,1996-10-04,1996-09-26
2845,Jigoku Sensei Nube,series,https://anidb.net/anime/2100,48,1996-04-13,1997-06-21
2846,Idol Fight Suchie-Pai 2,special,https://anidb.net/anime/2865,1,1996-04-20,1996-04-20
2847,Eiga Crayon Shin-chan: Henderland no Daibouken,movie,https://anidb.net/anime/4703,1,1996-04-13,1996-04-13
2848,Hamelin no Violin Hiki,movie,https://anidb.net/anime/805,1,1996-04-20,1996-04-20
2849,Ijiwaru Baa-san (1996),series,https://anidb.net/anime/3093,46,1996-04-19,1997-06-13
2850,Tenchi Muyou! in Love,movie,https://anidb.net/anime/359,1,1996-04-20,1996-04-20
2851,Idol Fight Suchie-Pai 2,special,https://anidb.net/anime/2865,1,1996-04-20,1996-04-20
2852,Lupin Sansei: Dead or Alive,movie,https://anidb.net/anime/703,1,1996-04-20,1996-04-20
2853,Armitage III: Poly Matrix,movie,https://anidb.net/anime/236,1,1996-04-20,1996-04-20
2854,Mahoujin Guru Guru (1996),movie,https://anidb.net/anime/418,1,1996-04-20,1996-04-20
2855,Shin Kidou Senki Gundam W: Operation Meteor,special,https://anidb.net/anime/2853,4,1996-04-25,1996-10-25
2856,Tattoon Master,special,https://anidb.net/anime/2164,2,1996-04-26,1996-08-23
2857,Sanctuary,special,https://anidb.net/anime/3439,1,1996-01-05,1996-01-05
2858,Mutant Turtles: Choujin Densetsu Hen,special,https://anidb.net/anime/2641,2,1996-05-21,1996-05-21
2859,Mahou Tsukai Tai!,special,https://anidb.net/anime/141,6,1996-05-25,1997-10-25
2860,Haou Taikei Ryuu Knight: Adeu Legend Final,special,https://anidb.net/anime/2687,1,1996-05-25,1996-05-25
2861,Apo Apo World: Giant Baba 90-bun Ippon Shoubu,movie,https://anidb.net/anime/7188,1,1996-06-15,1996-06-15
2862,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (1996),series,https://anidb.net/anime/1824,372,1996-06-16,2004-12-19
2863,Toushinden,special,https://anidb.net/anime/1293,2,1996-06-21,1996-08-21
2864,Blue Seed 1.5,special,https://anidb.net/anime/3127,2,1996-06-21,1996-06-21
2865,Landlock,special,https://anidb.net/anime/1732,2,1996-06-21,1996-09-27
2866,Shamanic Princess,special,https://anidb.net/anime/310,6,1996-06-25,1998-06-25
2867,Toppuku Kyousoukyoku,special,https://anidb.net/anime/4718,2,1996-06-28,1996-07-27
2868,Hamuko Mairu!,movie,https://anidb.net/anime/10215,1,1996-06-29,1996-06-29
2869,Toilet no Hanako-san,movie,https://anidb.net/anime/6366,1,1996-06-29,1996-06-29
2870,Eiga Nintama Rantarou,movie,https://anidb.net/anime/3640,1,1996-06-29,1996-06-29
2871,Musekinin Kanchou Tylor: Chijou yori Eien ni,special,https://anidb.net/anime/8733,2,1996-01-07,1996-01-08
2872,Ganbarist! Shun,series,https://anidb.net/anime/4372,30,1996-01-07,1997-10-03
2873,Gegege no Kitarou: Daikaijuu,movie,https://anidb.net/anime/7356,1,1996-06-07,1996-06-07
2874,Jigoku Sensei Nube (1996),movie,https://anidb.net/anime/2101,1,1996-06-07,1996-06-07
2875,Akachan to Boku,series,https://anidb.net/anime/1419,35,1996-11-07,1997-03-26
2876,Futari no Oujisama,special,https://anidb.net/anime/9061,1,1996-12-07,1996-12-07
2877,Sore Ike! Anpanman: Soratobu Ehon to Glass no Kutsu,movie,https://anidb.net/anime/7557,1,1996-07-13,1996-07-13
2878,Baikinman to 3-bai Punch,movie,https://anidb.net/anime/7748,1,1996-07-13,1996-07-13
2879,Yawara! Special: Zutto Kimi no Koto ga...,special,https://anidb.net/anime/4267,1,1996-07-19,1996-07-19
2880,Boku wa Ou-sama,special,https://anidb.net/anime/9696,4,1996-07-21,1996-07-21
2881,Blue Seed 2,special,https://anidb.net/anime/385,3,1996-07-24,1998-04-02
2882,Agigongryong Dooly: Aeouleumbyul`daemohum,movie,https://anidb.net/anime/9712,1,1996-07-24,1996-07-24
2883,Maze Bakunetsu Jikuu,special,https://anidb.net/anime/602,2,1996-07-24,1996-09-21
2884,Tetsuwan Birdy,special,https://anidb.net/anime/1945,4,1996-07-25,1997-02-25
2885,Slayers Special,special,https://anidb.net/anime/155,3,1996-07-25,1997-05-25
2886,Angel ga Tonda Hi,movie,https://anidb.net/anime/8608,1,1996-07-27,1996-07-27
2887,Kimera,special,https://anidb.net/anime/1479,1,1996-07-31,1996-07-31
2888,Shin Seiki GPX Cyber Formula Saga,special,https://anidb.net/anime/2149,8,1996-01-08,1997-07-25
2889,Lupin Sansei: Twilight Gemini no Himitsu,special,https://anidb.net/anime/810,1,1996-02-08,1996-02-08
2890,X,movie,https://anidb.net/anime/429,1,1996-03-08,1996-03-08
2891,Slayers Return,movie,https://anidb.net/anime/350,1,1996-03-08,1996-03-08
2892,Harimogu Harry,series,https://anidb.net/anime/2241,140,1996-05-08,1997-06-27
2893,Jigokudou Reikai Tsuushin,special,https://anidb.net/anime/7935,1,1996-09-08,1996-09-08
2894,Maya no Isshou,movie,https://anidb.net/anime/6358,1,1996-08-20,1996-08-20
2895,Hontoni Atta Gakko Kaidan,special,https://anidb.net/anime/14218,1,1996-08-21,1996-08-21
2896,Alps no Shoujo Heidi: Alm no Yama Hen,special,https://anidb.net/anime/7658,1,1996-08-21,1996-08-21
2897,Alps no Shoujo Heidi: Heidi to Clara Hen,special,https://anidb.net/anime/7659,1,1996-08-21,1996-08-21
2898,Kenji no Trunk,movie,https://anidb.net/anime/7720,3,1996-08-24,1996-08-24
2899,Ie Naki Ko Remi,series,https://anidb.net/anime/1827,23,1996-01-09,1997-03-23
2900,Shinran Shounin to Ousha-jou no Higeki,special,https://anidb.net/anime/12075,1,1996-06-09,1996-06-09
2901,Hana yori Dango,series,https://anidb.net/anime/387,51,1996-08-09,1997-08-31
2902,Byston Well Monogatari: Garzey no Tsubasa,special,https://anidb.net/anime/2330,3,1996-09-21,1997-09-04
2903,Twin Signal: Family Game,special,https://anidb.net/anime/1156,3,1996-09-21,1996-11-21
2904,Shin Hurricane Polymer,special,https://anidb.net/anime/857,2,1996-09-21,1997-02-21
2905,Shadow Skill (1996),special,https://anidb.net/anime/348,3,1996-09-21,1996-11-21
2906,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,special,https://anidb.net/anime/8548,1,1996-09-25,1996-09-25
2907,Choujin Gakuen Gowcaizer: The Voltage Fighters,special,https://anidb.net/anime/276,3,1996-09-27,1997-01-31
2908,Kidou Senkan Nadesico,series,https://anidb.net/anime/180,26,1996-01-10,1997-03-25
2909,Saber Marionette J,series,https://anidb.net/anime/344,25,1996-01-10,1997-03-25
2910,Chouja Raideen,series,https://anidb.net/anime/1820,38,1996-02-10,1997-06-25
2911,Hamelin no Violin Hiki (1997),series,https://anidb.net/anime/775,25,1996-02-10,1997-03-26
2912,Elf o Karu Mono-tachi,series,https://anidb.net/anime/79,12,1996-04-10,1996-12-20
